x,y,elevation
1,87,99.49
2,87,100.17
3,87,100.37
4,87,99.97
5,87,99.7
6,87,98.26
7,87,101.24
8,87,99.49
9,87,99.34
10,87,101.1
11,87,100.5
12,87,98.69
13,87,102.6
14,87,97.73
15,87,98.05
16,87,101.46
17,87,103.63
18,87,98.98
19,87,100.97
20,87,97.77
21,87,98.31
22,87,102.43
23,87,100.91
24,87,102.51
25,87,102.36
26,87,96.01
27,87,97.8
28,87,100.75
29,87,96.81
30,87,98.09
31,87,103.05
32,87,99.11
33,87,101.62
34,87,100.14
35,87,98.83
36,87,96.85
37,87,100.64
38,87,103.08
39,87,98.86
40,87,100.29
41,87,97.11
42,87,98.8
43,87,100.81
44,87,101.61
45,87,101.23
46,87,96.04
47,87,99.18
48,87,98.15
49,87,99.46
50,87,99.85
51,87,102.2
52,87,100.65
53,87,102.89
54,87,98.65
55,87,97.21
56,87,102.95
57,87,100.9
58,87,98.54
59,87,100.9
60,87,101.69
61,87,100.26
